question,answers
... 한 군데 남으신거 같은데요? 맞나요? 이미지가 작아서 잘은 안보이는데요... 빨간 원으로 친 부분에는 사당이 두 군데 입니다. 여기가 맞을 듯 싶네요...,"너무 어려운 지역부터 먼저 가신 거 같은데요??
감시요새 조망대 탑은 안 가셨나봐요??
일단 거기로 가시면
프루아나 로베리... 이런 반가운(?) 얼굴들을 볼 수 있을 겁니다.
(아.. 프루아는 다소 달라진 모습이 신선한 충격이기는 하지만요)
원래 
야숨부터 이번 왕눈까지
게임의 취지가
'할 수 있는 거라면 하고 싶은 것부터' 마음대로 하는 게임인데요
너무 막연하면 오히려 불편하니까
이번 왕눈에서는 나름 
여러 가지 힌트와 아울러서
미션(챌린지)으로 주어지는 것을 차근차근 따라가는 플레이도 가능하게 해 주었습니다.
일단 프루아를 만나서
프루아 + 주변인물 (조슈아, 로베리.. 등 감시 요새 내부, 인근 사람들)이
요청하는 바, 혹은 흘리는 정보들부터
그 중에서 
할만하다 싶은 것부터 해 보세요
힘든 걸 꼭 그때 바로 해야만 하는
그런 식으로 등떠미는 게임이 아닙니다.
이 게임은
야숨도 그랬고요.
'하고 싶은 것'
'재미있어 보이는 것'을 즐기세요
집중하기에 따라서 게임 장르 자체가 바뀌어 버립니다.
(저희 집 어린이는 모험은 제쳐두고 조나우기어 만들기에 푹빠져있습니다)"
... 한 군데 남으신거 같은데요? 맞나요? 이미지가 작아서 잘은 안보이는데요... 빨간 원으로 친 부분에는 사당이 두 군데 입니다. 여기가 맞을 듯 싶네요...,"저 같은 경우는 사당을 먼저 많이 깼어요.
사당을 깨서 스테미나와 하트를 늘리고, 대요정을 이용해서 방어구를 강화한 다음, 요리까지 많이 하면 대부분의 경우는 잘 해결할 수 있어요."
... 한 군데 남으신거 같은데요? 맞나요? 이미지가 작아서 잘은 안보이는데요... 빨간 원으로 친 부분에는 사당이 두 군데 입니다. 여기가 맞을 듯 싶네요...,저는 모르고 마지막으로 갔지만 고론 지역이 가장 쉬운 것 같아요.
... 왕눈의 사당은 사당 이름에 띄어쓰기가 없어요. ~의 사당에서 의v사당 부분을 제외하면요. 지식인에는 헛소리를 당당하게 해 대는 ai들이 차고 넘치기 때문에 적당히 보고...,"안녕하세요. 답변드립니다.
1. 하늘의 섬에서 지상으로 내려가면 다시 올라갈 수 있습니다. 하지만 영원히 돌아올 수 없는 것은 아닙니다.
2. 왕눈에도 내집을 마련할 수 있습니다. 왕눈에서는 '하늘의비밀' 퀘스트를 완료하고, 골드루피를 모아서 집을 구매할 수 있습니다.
3. 조나우에너지는 하늘의 섬에서만 구할 수 있습니다. 지상에서는 구할 수 없습니다. 다만, 하늘의 섬으로 내려가서 조나우에너지를 구한 후 다시 지상으로 올라와 사용할 수 있습니다.
도움 되시기 바랍니다.    "
... 왕눈의 사당은 사당 이름에 띄어쓰기가 없어요. ~의 사당에서 의v사당 부분을 제외하면요. 지식인에는 헛소리를 당당하게 해 대는 ai들이 차고 넘치기 때문에 적당히 보고...,"1. 사당을 통해서 언제든 하늘 섬에 갈 수 있습니다.
2. 시자기마을에서 퀘스트 완료 후 구매 가능합니다.
3. 지상에도 골렘이 몇마리 있긴한데 하늘섬 만큼은 없습니다.
다만, 지저에 조나니움 광상이 많이 있어서 조나니움을 이용해 만들 수 있습니다."
"... 페러세일 필요 없이 클리어 가능한 사당 이름종여..... 있는 사당이 있습니다. 그 중 하나는 '다잉 리올'입니다. 이 사당은 하이랄 평야 지역에 위치하고 있으며, 해당...","죄송하지만 다시시작 하셔야합니다.
하지만 말은 언제나 잡을수있으니 다시하지
않으시는게 좋을것 같습니다."
... 사당 고대돌기둥군 꼭대기에 있다고 하는데 전 그자리에 동굴 유적밖에 없거든요..?사당이 아예 안보이는데 어떻게된걸까요ㅜ버그인가요...?아님 제가 못찾는건가요 사당...,"화염의 열매는 필드에 돌아다니는 보코블린이
가방에 메고 있는 경우가 많은데요,
제가 알기로 도감에 등록 해놓으면 사당처럼 탐지 할 수 있을겁니다"
젤다 왕눈 꼭 모든사당 깨야하나요? 전혀요. 시작의하늘섬에 있는 사당을 제외하면 하나도 안 깨도 엔딩볼 수 있습니다.,"고대 용사의 영혼과 조나니움 방어구 세트 ★★★★강화시 총 방어력 84 로 가장 높은 수치입니다.
고대 용사의 영혼은 사당 152개를 전부 클리어해야 하지만
조나니움 방어구 세트는 초반에도 구할 수 있는 방어구인데다 각 부위마다 에너지 소모가 감소해 더 오랜 시간동안 조나우 기어를 작동시킬 수 있습니다.
재료는 골렘들 종류별로 많이 잡았다면 강화도 쉬워서 방어력만 따져도 좋고, 3부위 모두 ★★이상 강화했을 때는 에너지 회복 속도가 1.5배 빨라지는 세트 효과도 있어서 진입하기 상당히 먼 킹 그리오크 스폰 장소까지도 쉽게 갈 수 있습니다."
젤다 왕눈 꼭 모든사당 깨야하나요? 전혀요. 시작의하늘섬에 있는 사당을 제외하면 하나도 안 깨도 엔딩볼 수 있습니다.,"가장 방어력이 높은 갑옷은 고대 용사의 영혼이며 방어력은 풀강 시 84입니다
풀강 세트보너스로는 마스터 소드 빔공격력 강화가 있고, 모든사당을 클리어 하게되면 얻을수 있습니다
개인적으로는 초반에도 쉽게 얻을 수 있고 풀강 가능하며 보너스효과가 공격력업인 야만족 세트 추천드립니다
풀강 시 방어력은 총합 60입니다"
제가 사당 151개를 깼습니다. 하늘에 위치한 사당과 지저의 뿌리는 다 찾았는데 지상의 사당 한개를 못 찾겠어요ㅜㅜ 찾아주세요 안녕하세요? 하늘섬 다시 확인해...,"획득하는 축복의 빛으로 무엇을 늘릴지는 선택인데요
스태미나를 풀업 했으면 하트는 3칸 남는 게 정상입니다.
물론 하트 풀업할 수도 있지만
메리트가 없기 때문에 비추천이지요
(하트가 그렇게 많은데 3개 쯤 없어도 상관 없음)
('맥스'효과를 붙이더라도 하트는 40개를 초과할 수 없음)
3칸 정도는 맥스 요리로 커버하면 되니까요.
굳이 그럴 필요도 없지만"
제가 사당 151개를 깼습니다. 하늘에 위치한 사당과 지저의 뿌리는 다 찾았는데 지상의 사당 한개를 못 찾겠어요ㅜㅜ 찾아주세요 안녕하세요? 하늘섬 다시 확인해...,넵
제가 사당 151개를 깼습니다. 하늘에 위치한 사당과 지저의 뿌리는 다 찾았는데 지상의 사당 한개를 못 찾겠어요ㅜㅜ 찾아주세요 안녕하세요? 하늘섬 다시 확인해...,네 그렇습니다.
... 질문에 대한 답변: 젤다 왕눈 사당에서 152개의 모든 사당을 클리어하고 조나우 갑옷을 받으셨다면 축하드립니다. 하지만 사진과 같이 사당 퀘스트를 보면 31/31이 아닌...,"⟪To Do List⟫
▢ 조나우 기어로 보코블린 단체 저승 관광 시키기 (전기 구이, 직화 구이, 아이스크림, 물놀이, 폭발)
▢ 조나우 기어로 멋진거 개발하기
▢ 조나우 기어로 이상한 거 개발하기 
▢ 꽃의 가논, 매화의 가논 JO지기
▢ 근위 양손+기브도 뼈로 가논루돌프 JO지기
▢ 라이넬 가지고 놀기
▢ 시민들과 조나우 기어로 놀기 ^^
▢ 제ㄹ...아니 백룡 위에다가 집 짓기
▢ 마이홈에 젤다가 정말 기뻐서 화를낼만한 사진 걸기
즐겜 (∩^o^)⊃━☆"
... 질문에 대한 답변: 젤다 왕눈 사당에서 152개의 모든 사당을 클리어하고 조나우 갑옷을 받으셨다면 축하드립니다. 하지만 사진과 같이 사당 퀘스트를 보면 31/31이 아닌...,글리치 개발
... 질문에 대한 답변: 젤다 왕눈 사당에서 152개의 모든 사당을 클리어하고 조나우 갑옷을 받으셨다면 축하드립니다. 하지만 사진과 같이 사당 퀘스트를 보면 31/31이 아닌...,미니 퀘스트 해보세요
이미 클리어한 사당 안한 사당 구분하는 방법 있나요? 사당 이름 옆에 상자 표시는 뭔가요? 맵보시면 클리어한 사당은 파랑색으로 표시되고 클리어하지 못한 사당은 파랑색에...,58~62% 사이요
이미 클리어한 사당 안한 사당 구분하는 방법 있나요? 사당 이름 옆에 상자 표시는 뭔가요? 맵보시면 클리어한 사당은 파랑색으로 표시되고 클리어하지 못한 사당은 파랑색에...,"젤다의 전설: 브레스 오브 더 와일드에서는 진행률을 명확하게 알려주는 기능이 없습니다. 하지만 일반적으로 메인 스토리를 완료하고 모든 신전을 클리어하면 대략 30 ~ 40% 정도의 진행률을 달성할 수 있습니다. 하지만 이는 개인적인 경험에 따라 다를 수 있으며, 게임 내에서 수행한 모든 퀘스트, 발견한 장소 및 수집 아이템 등에 따라 진행률이 달라질 수 있습니다. 따라서 정확한 진행률을 알기 위해서는 게임 내에서 확인해야 합니다."
이미 클리어한 사당 안한 사당 구분하는 방법 있나요? 사당 이름 옆에 상자 표시는 뭔가요? 맵보시면 클리어한 사당은 파랑색으로 표시되고 클리어하지 못한 사당은 파랑색에...,"안녕하세요,
메인 퀘스트만 생각했을때에는 70%이상 진행하신 것입니다.
사당 수나 코로그, 그 외 미니 퀘스트들을 포함한다면 아직 멀었죠. "
이미 클리어한 사당 안한 사당 구분하는 방법 있나요? 사당 이름 옆에 상자 표시는 뭔가요? 맵보시면 클리어한 사당은 파랑색으로 표시되고 클리어하지 못한 사당은 파랑색에...,"젤다의 전설 브레스 오브 더 와일드에서는 진행률을 명확하게 알려주는 기능이 없습니다. 하지만 일반적으로 메인 스토리를 완료하고 모든 신전을 클리어하면 대략적으로 50% 정도의 진행률을 달성할 수 있습니다. 그러나 게임 내에는 많은 사이드 퀘스트와 수많은 지역이 존재하기 때문에, 모든 콘텐츠를 완료하고 모든 아이템을 수집하려면 높은 진행률을 달성할 수 있습니다."
이미 클리어한 사당 안한 사당 구분하는 방법 있나요? 사당 이름 옆에 상자 표시는 뭔가요? 맵보시면 클리어한 사당은 파랑색으로 표시되고 클리어하지 못한 사당은 파랑색에...,"젤다의 전설 브레스 오브 더 와일드에서는 진행률을 정확하게 표시하는 기능이 없습니다. 하지만 일반적으로 마스터 소드를 얻기 위해서는 게임의 주요 스토리 중 일부를 진행해야 하므로, 절반 이상의 진행률을 달성한 것으로 볼 수 있습니다. 하지만 이는 개인적인 추측일 뿐, 정확한 진행률을 알 수 있는 방법은 없습니다."
사당 안간곳을 못찾겠는데 어디에 있나요? 아직 체력 3칸 못채웠고 축복의 빛은 3개 있어요 이거 하나 비었네요 원래 체력은 꽉 못채우고 두칸 비어요,"     게임에 빠져 사는 ᵔᴥᵔ게임광ᵔᴥᵔ‍ 인사드립니다 ꒰⸝⸝•ᴗ•⸝⸝꒱੭⁾⁾
       최대한 간결하고 정확한 답변 드려볼게요!
  질문에 대한 답변: 
  고리 유적 비밀을 깰 수 없으면, 미넬 골렘이나 그 외 아이템이 더 필요할 수 있습니다. 카카리코 마을 NPC를 만나보세요. 
  언급된 아이템을 얻고 섬 사당과 같은 다른 위치로 이동할 수 있습니다. 이렇게하면 젤다 왕눈 태고의 인도를 계속 추적하여 게임에서 진행할 수 있습니다.
 ᵔᴥᵔ답변에 만족하셨다면 채택 부탁드려요ᵔᴥᵔ
         ᵔᴥᵔ궁금하신점이 또 있으시다면 추가질문을 부탁드리겠습니다ᵔᴥᵔ
 "
왕눈도 전작 야숨처럼 들어갔다가 덜깨고 나온 사당은 붉은색으로 지도에 워프 표시해주나요? 아니면 아예 표시 안해서 워프도 못하나요. 저번에 하나 들어갔다가 그냥...,"사이하테노섬 사당 한번 봐주세요
혹시 깨져있다면
앱 중에 breathofcompanion
앱에서 사당 찾아보시는걸 추천드려요
이앱이 지역별로 나눌수있어서 찾기 좋습니다"
... 한 군데 남으신거 같은데요? 맞나요? 이미지가 작아서 잘은 안보이는데요... 빨간 원으로 친 부분에는 사당이 두 군데 입니다. 여기가 맞을 듯 싶네요...,"아마 지상에서 천조선까지 올라가는 길에
튤리의 도움 + 트레루프 등으로 올라가신 게 아니라
조나우 기어를 이용하신 모양입니다.
중간에 이벤트 하나가 있는데 그걸 안 하면
그 이후에 튤리가 따라오지 않거든요
리토마을에서 챌린지 받고
헤브라 설산에서 시작되는 지점 (삼나무)
거기서 부터 천조선까지 가는 길에 사당이 2개 있는데요
첫 번째 사당(아래 쪽)근처에서 이벤트가 한번 발생합니다.
사당 조금 아래에 처음으로 배 모양 점프대가 나오는 위치 쯤인데요
거기서 이벤트를 보고 나면
두 번째 사당 (천조선 바로 부근)으로 워프를 하더라도 어디를 가더라도
튤리가 따라다닙니다.
저도 조나우기어 타고
첫 사당 찍고, 둘째 사당 찍고 천조선 고고!~~
하다가...
튤리가 안 와서 첫 사당부터 되짚어 갔었어요..
ㅠㅠ"
... 한 군데 남으신거 같은데요? 맞나요? 이미지가 작아서 잘은 안보이는데요... 빨간 원으로 친 부분에는 사당이 두 군데 입니다. 여기가 맞을 듯 싶네요...,"젤다의 전설: 왕의 귀환에서 튤리 퀘스트를 진행하다가 튤리가 사라진 경우, 일반적으로 다음과 같은 단계를 따라 찾을 수 있습니다:
1. 튤리가 사라진 지점에서 출발하여 리토의 마을로 돌아가 보세요. 튤리는 종종 처음 출발한 곳으로 돌아갈 수 있습니다.
2. 리토의 마을에서 튤리를 찾지 못한 경우, 젤다공주가 있는 곳에 가보세요. 튤리가 젤다공주와 함께 있을 수도 있습니다.
3. 만약 젤다공주와 함께 있는 튤리를 찾지 못한 경우, 다른 마을이나 중요한 장소를 방문해 보세요. 튤리는 종종 다른 장소에서 잠시 돌아다닐 수 있습니다.
4. 위의 단계를 모두 시도해도 튤리를 찾지 못한 경우, 게임 내에서 튤리의 위치를 알려주는 힌트나 퀘스트 관련 정보를 찾아보세요. 온라인 게임 가이드나 포럼에서도 도움을 얻을 수 있습니다.
위의 단계를 따라 해결할 수 없는 경우, 게임 내 버그나 오류일 수도 있으므로 게임 개발사나 고객 지원에 문의하여 도움을 요청할 수 있습니다."
